timestamp,x,y,z
1527698873106614,0.282715,-0.442871,0.854004
1527698873122615,0.281738,-0.441406,0.854004
1527698873144616,0.283203,-0.441406,0.852051
1527698873168618,0.287109,-0.442383,0.847168
1527698873183618,0.282715,-0.440918,0.854492
1527698873204620,0.283203,-0.441895,0.852051
1527698873228621,0.278809,-0.442383,0.858398
1527698873258623,0.279785,-0.439453,0.851563
1527698873268623,0.281738,-0.438965,0.850586
1527698873288624,0.282227,-0.441895,0.853027
1527698873303625,0.283691,-0.438965,0.847656
1527698873324626,0.28125,-0.441406,0.85498
1527698873349628,0.279785,-0.445801,0.860352
1527698873384630,0.280762,-0.441895,0.854004
1527698873394630,0.286621,-0.441895,0.852051
1527698873407631,0.282227,-0.435059,0.851074
1527698873422632,0.285156,-0.442383,0.848633
1527698873444633,0.286133,-0.4375,0.848633
1527698873468635,0.287109,-0.44043,0.854004
1527698873483636,0.286133,-0.437012,0.848633
1527698873506637,0.288574,-0.440918,0.852539
1527698873528638,0.285645,-0.438477,0.849121
1527698873543639,0.284668,-0.441895,0.850586
1527698873566640,0.281738,-0.4375,0.852539
1527698873588642,0.28418,-0.442871,0.850098
1527698873603642,0.283691,-0.439941,0.853027
1527698873626644,0.290039,-0.439453,0.853516
1527698873649645,0.289551,-0.43457,0.85791
1527698873669646,0.288574,-0.437988,0.85498
1527698873692648,0.285645,-0.438477,0.848633
1527698873708648,0.285645,-0.4375,0.853027
1527698873729650,0.284668,-0.430176,0.858887
1527698873746651,0.283691,-0.439941,0.848633
1527698873768652,0.288086,-0.438965,0.844727
1527698873789653,0.288086,-0.44043,0.851074
1527698873806654,0.290039,-0.438965,0.844238
1527698873828655,0.289063,-0.436523,0.855957
1527698873849657,0.287598,-0.439453,0.853027
1527698873866657,0.294434,-0.442871,0.851563
1527698873888659,0.291016,-0.436523,0.85498
1527698873909660,0.290527,-0.434082,0.854004
1527698873926661,0.286133,-0.439453,0.848633
1527698873948662,0.294922,-0.437988,0.852539
1527698873969663,0.285645,-0.4375,0.851563
1527698873986664,0.287598,-0.435547,0.84668
1527698874008666,0.291992,-0.435547,0.845215
1527698874029667,0.291504,-0.433594,0.849121
1527698874046668,0.291992,-0.4375,0.850586
1527698874068669,0.283203,-0.436523,0.851074
1527698874091670,0.290039,-0.4375,0.850098
1527698874106671,0.288086,-0.433594,0.848633
1527698874129673,0.290039,-0.44043,0.845703
1527698874151674,0.295898,-0.439941,0.849609
1527698874166675,0.292969,-0.436035,0.851563
1527698874188676,0.290039,-0.4375,0.843262
1527698874211677,0.296387,-0.436523,0.856934
1527698874225678,0.291016,-0.438965,0.848633
1527698874248679,0.289551,-0.434082,0.850586
