timestamp,x,y,z
1527698633933934,0.26416,-0.424805,0.859863
1527698633956935,0.266602,-0.421387,0.86377
1527698633971936,0.262695,-0.428223,0.866699
1527698633995938,0.265625,-0.428711,0.864746
1527698634016939,0.269043,-0.433594,0.862793
1527698634031940,0.27002,-0.427246,0.85791
1527698634085943,0.266113,-0.430664,0.86084
1527698634087943,0.267578,-0.430176,0.865723
1527698634094943,0.266602,-0.432129,0.866699
1527698634107944,0.271484,-0.426758,0.865234
1527698634122945,0.268555,-0.422852,0.860352
1527698634145946,0.267578,-0.429688,0.858398
1527698634167947,0.271973,-0.434082,0.865234
1527698634211950,0.273926,-0.432129,0.865234
1527698634220951,0.267578,-0.425781,0.86084
1527698634226951,0.26416,-0.428711,0.859863
1527698634242952,0.267578,-0.432617,0.864746
1527698634264953,0.272949,-0.428711,0.861816
1527698634278954,0.268555,-0.428223,0.864258
1527698634301955,0.26709,-0.425293,0.862793
1527698634323956,0.271973,-0.427246,0.864746
1527698634338957,0.274902,-0.426758,0.866211
1527698634361959,0.267578,-0.424316,0.863281
1527698634383960,0.267578,-0.424805,0.86084
1527698634398961,0.271484,-0.429199,0.865723
1527698634421962,0.270996,-0.427734,0.865723
1527698634443963,0.268066,-0.430176,0.855469
1527698634458964,0.268066,-0.428223,0.86377
1527698634481965,0.271973,-0.428711,0.864746
1527698634503967,0.273926,-0.431641,0.864746
1527698634518968,0.275391,-0.42627,0.861816
1527698634541969,0.273438,-0.425781,0.86377
1527698634563970,0.27832,-0.425781,0.861816
1527698634578971,0.274414,-0.427246,0.859375
1527698634601972,0.275879,-0.423828,0.862793
1527698634623974,0.267578,-0.418945,0.857422
1527698634638974,0.269531,-0.422852,0.868164
1527698634661976,0.271973,-0.426758,0.86377
1527698634683977,0.272461,-0.426758,0.861816
1527698634698978,0.270996,-0.427734,0.86377
1527698634721979,0.275391,-0.427734,0.859863
1527698634743980,0.272949,-0.427734,0.854004
1527698634758981,0.273438,-0.42627,0.868652
1527698634781983,0.276855,-0.425293,0.857422
1527698634803984,0.279785,-0.419922,0.857422
1527698634818985,0.271973,-0.42334,0.859863
1527698634841986,0.27002,-0.425781,0.859863
1527698634863987,0.273438,-0.424316,0.860352
1527698634878988,0.273926,-0.429199,0.858887
1527698634901989,0.272461,-0.427734,0.858398
1527698634923991,0.274902,-0.422363,0.864258
1527698634938992,0.271484,-0.424316,0.858887
1527698634961993,0.276367,-0.42334,0.859863
1527698634983994,0.274414,-0.422363,0.86084
1527698634998995,0.273926,-0.42334,0.86084
1527698635021996,0.274414,-0.424805,0.861328
1527698635043998,0.275391,-0.424805,0.867676
1527698635058998,0.274414,-0.42041,0.866211
1527698635082000,0.275879,-0.420898,0.865234
1527698635104001,0.270508,-0.427246,0.862793
1527698635119002,0.270996,-0.425781,0.862793
1527698635142003,0.271973,-0.425781,0.863281
1527698635164004,0.270996,-0.424805,0.860352
1527698635179005,0.271973,-0.427734,0.859863
1527698635202007,0.276367,-0.428223,0.86377
1527698635224008,0.271484,-0.426758,0.86084
1527698635242009,0.272461,-0.425781,0.866699
1527698635263010,0.276367,-0.421875,0.864258
1527698635284011,0.276855,-0.428223,0.865723
1527698635303012,0.271484,-0.427734,0.859863
1527698635323014,0.275391,-0.427246,0.862793
1527698635344015,0.274414,-0.424805,0.863281
1527698635362016,0.277344,-0.422852,0.856934
1527698635383017,0.272461,-0.423828,0.862305
1527698635404018,0.271484,-0.424316,0.866211
1527698635422019,0.271973,-0.428223,0.865723
1527698635443020,0.270996,-0.42627,0.855957
1527698635464022,0.272461,-0.430664,0.868652
1527698635482023,0.274414,-0.422852,0.867676
1527698635503024,0.274414,-0.428223,0.861816
1527698635525025,0.271973,-0.431152,0.865234
1527698635542026,0.274902,-0.428711,0.863281
1527698635563027,0.272461,-0.427734,0.857422
1527698635584028,0.273926,-0.422363,0.861816
1527698635602030,0.269531,-0.426758,0.859375
1527698635625031,0.269043,-0.433594,0.86084
1527698635644032,0.275391,-0.433594,0.858398
1527698635662033,0.273438,-0.425781,0.864258
1527698635685034,0.267578,-0.42627,0.857422
1527698635704035,0.270508,-0.429688,0.861816
1527698635722036,0.27002,-0.433105,0.862305
1527698635745038,0.271484,-0.433105,0.867676
1527698635764039,0.269043,-0.428711,0.857422
1527698635782040,0.265137,-0.429688,0.861816
1527698635805041,0.258301,-0.434082,0.875488
1527698635824042,0.260254,-0.45166,0.881348
1527698635842043,0.272461,-0.447266,0.902832
1527698635865045,0.247559,-0.433105,0.938965
1527698635884046,0.238281,-0.446777,0.963867
1527698635902047,0.240234,-0.487793,0.993652
1527698635925048,0.236328,-0.458008,0.955566
1527698635945049,0.269043,-0.430664,0.92334
1527698635961050,0.255859,-0.476074,0.967773
1527698635984051,0.187012,-0.62207,1.06396
1527698636005053,0.182129,-0.722656,1.08887
1527698636021053,0.165527,-0.729004,1.04297
1527698636044055,0.157715,-0.661621,1.04541
1527698636065056,0.0878906,-0.63916,0.998535
1527698636081057,0.000488281,-0.657227,1
1527698636104058,-0.012207,-0.61377,0.983887
1527698636125059,-0.0561523,-0.521973,0.931641
1527698636141060,-0.109863,-0.505371,0.893555
1527698636164062,-0.17334,-0.508789,0.878418
1527698636185063,-0.22998,-0.432617,0.852051
1527698636201064,-0.283691,-0.363281,0.781738
1527698636225065,-0.327637,-0.370605,0.730957
1527698636245066,-0.385254,-0.358887,0.706543
1527698636261067,-0.437988,-0.296387,0.734375
1527698636284069,-0.448242,-0.294434,0.697754
1527698636305070,-0.507813,-0.239746,0.618652
1527698636321071,-0.552734,-0.154297,0.547363
1527698636344072,-0.565918,-0.0932617,0.563477
1527698636365073,-0.57959,-0.0708008,0.541504
1527698636381074,-0.627441,0.0424805,0.509766
1527698636404075,-0.697266,0.141602,0.475586
1527698636432077,-0.746094,0.22168,0.500488
1527698636441078,-0.626465,0.0893555,0.541504
1527698636464079,-0.548828,0.000488281,0.626465
1527698636485080,-0.637695,0,0.60498
1527698636501081,-0.64209,-0.118652,0.700195
1527698636524082,-0.59668,-0.192871,0.763672
1527698636546084,-0.648438,-0.108887,0.723145
1527698636561084,-0.703125,-0.00976563,0.669922
1527698636584086,-0.726074,-0.0283203,0.672363
1527698636606087,-0.674805,-0.0517578,0.714355
1527698636621088,-0.673828,0.00292969,0.698242
1527698636644089,-0.687012,0.0454102,0.683594
1527698636666090,-0.676758,-0.0170898,0.721191
1527698636681091,-0.67041,-0.059082,0.743652
1527698636704093,-0.683105,-0.0141602,0.714355
1527698636726094,-0.679688,0.00244141,0.703125
1527698636741095,-0.695313,-0.0229492,0.700684
1527698636764096,-0.703125,-0.03125,0.691406
1527698636786097,-0.706055,-0.0214844,0.687988
1527698636801098,-0.691895,-0.0297852,0.679688
1527698636824099,-0.684082,-0.0283203,0.703125
1527698636846101,-0.679688,-0.0239258,0.694824
1527698636861102,-0.697266,-0.0249023,0.688477
1527698636884103,-0.687988,-0.0322266,0.693848
1527698636906104,-0.679199,-0.0332031,0.706055
1527698636921105,-0.688477,-0.0410156,0.69873
1527698636944106,-0.691895,-0.034668,0.690918
1527698636966108,-0.669922,-0.0322266,0.684082
1527698636981108,-0.644043,-0.00634766,0.681152
1527698637004110,-0.635254,-0.0126953,0.674805
1527698637026111,-0.590332,-0.0366211,0.678223
1527698637047112,-0.556152,-0.0131836,0.647949
1527698637064113,-0.543945,-0.00830078,0.624023
1527698637086114,-0.542969,-0.00732422,0.590332
1527698637107116,-0.51416,-0.0112305,0.575684
1527698637124117,-0.473145,-0.0400391,0.589844
1527698637146118,-0.443359,-0.164551,0.613281
1527698637167119,-0.422852,-0.22168,0.625
1527698637184120,-0.37207,-0.257324,0.675781
1527698637206121,-0.342285,-0.301758,0.716797
1527698637227122,-0.360352,-0.346191,0.759277
1527698637244123,-0.332031,-0.431641,0.831055
1527698637266125,-0.239258,-0.49707,0.847656
1527698637287126,-0.173828,-0.502441,0.897949
1527698637303127,-0.174316,-0.427734,0.972656
1527698637326128,-0.127441,-0.376953,0.980957
1527698637347129,-0.0170898,-0.330566,1.00244
1527698637363130,0.117188,-0.30957,0.977051
1527698637386132,0.15625,-0.313477,1.01904
1527698637407133,0.0883789,-0.40625,1.0332
1527698637423134,0.0703125,-0.421387,1.01514
1527698637446135,0.0913086,-0.515625,0.943848
1527698637467136,0.179688,-0.749512,1.28564
1527698637483137,0.178223,-0.771973,1.32227
1527698637506138,0.180176,-0.55127,1.33838
1527698637529140,0.173828,-0.396484,1.16064
1527698637543141,0.0922852,-0.23877,1.01416
1527698637566142,0.078125,-0.213867,0.907715
1527698637589143,0.154297,-0.309082,0.894043
1527698637603144,0.240723,-0.414063,0.901367
1527698637626145,0.322266,-0.461426,0.912598
1527698637649147,0.351074,-0.431152,0.89209
1527698637670148,0.353516,-0.381836,0.851074
1527698637686149,0.362793,-0.362305,0.843262
1527698637709150,0.34668,-0.375,0.841309
1527698637730151,0.311035,-0.396484,0.849609
1527698637746152,0.278809,-0.410645,0.846191
1527698637769153,0.249023,-0.421875,0.85498
1527698637790155,0.229492,-0.44043,0.855469
1527698637806156,0.226563,-0.451172,0.871582
1527698637829157,0.222656,-0.44873,0.87793
1527698637843158,0.224121,-0.428711,0.883789
1527698637866159,0.22998,-0.406738,0.883789
1527698637889160,0.242188,-0.39502,0.881348
1527698637903161,0.24707,-0.395508,0.883789
1527698637926162,0.250488,-0.398438,0.882813
1527698637949164,0.252441,-0.404785,0.880859
1527698637963165,0.258789,-0.408203,0.87793
1527698637986166,0.25293,-0.413574,0.880371
1527698638009167,0.254395,-0.414063,0.887207
1527698638030168,0.25,-0.407715,0.875
1527698638046169,0.252441,-0.402832,0.883301
1527698638069171,0.248047,-0.394043,0.874512
1527698638090172,0.256836,-0.404785,0.877441
1527698638106173,0.255859,-0.413574,0.871094
1527698638129174,0.253906,-0.412109,0.875488
1527698638150175,0.255371,-0.414551,0.873535
1527698638166176,0.257813,-0.419922,0.867676
1527698638189177,0.253418,-0.416504,0.875977
1527698638210179,0.256836,-0.415527,0.869141
1527698638226180,0.256348,-0.419434,0.873535
1527698638249181,0.257324,-0.416016,0.87207
1527698638273182,0.258301,-0.40918,0.868164
1527698638286183,0.262695,-0.412109,0.861328
1527698638309184,0.259766,-0.416504,0.869141
1527698638330186,0.26123,-0.41748,0.867676
1527698638352187,0.261719,-0.41748,0.869141
1527698638369188,0.263672,-0.416016,0.881836
1527698638390189,0.260254,-0.413086,0.869629
1527698638406190,0.255859,-0.412109,0.873047
1527698638429191,0.258789,-0.405762,0.869141
1527698638451192,0.255371,-0.417969,0.875
1527698638466193,0.25293,-0.415527,0.870117
1527698638489195,0.255859,-0.414551,0.871094
1527698638511196,0.256836,-0.411621,0.87207
1527698638526197,0.259766,-0.42041,0.873047
1527698638549198,0.259277,-0.419922,0.871582
1527698638571199,0.258301,-0.42334,0.871094
1527698638585200,0.255859,-0.421875,0.867676
1527698638609202,0.254883,-0.421387,0.875
1527698638631203,0.254883,-0.418945,0.878418
1527698638645204,0.254395,-0.417969,0.87793
1527698638669205,0.254883,-0.413086,0.87207
1527698638691206,0.258301,-0.413574,0.868164
1527698638706207,0.263184,-0.419434,0.873535
1527698638729208,0.270996,-0.418945,0.868164
1527698638751210,0.270508,-0.410645,0.870605
1527698638766210,0.264648,-0.411133,0.869629
1527698638789212,0.262207,-0.411621,0.871094
1527698638811213,0.255859,-0.412109,0.873535
1527698638825214,0.254883,-0.414063,0.876953
1527698638849215,0.250488,-0.416992,0.873535
