timestamp,x,y,z
1527699434085692,0.347656,-0.402344,0.842285
1527699434107693,0.345215,-0.404785,0.849609
1527699434131694,0.353027,-0.401855,0.838867
1527699434146695,0.354004,-0.407715,0.842773
1527699434167697,0.351074,-0.402832,0.841309
1527699434191698,0.351563,-0.410645,0.84375
1527699434206699,0.348633,-0.406738,0.84375
1527699434258702,0.347656,-0.403809,0.844727
1527699434259702,0.343262,-0.404785,0.846191
1527699434268702,0.353516,-0.400391,0.844238
1527699434284703,0.353516,-0.405273,0.847656
1527699434302704,0.351074,-0.40625,0.84668
1527699434319705,0.354492,-0.405762,0.843262
1527699434342707,0.355469,-0.403809,0.84375
1527699434370708,0.354492,-0.406738,0.844238
1527699434385709,0.355957,-0.402344,0.851074
1527699434400710,0.350098,-0.404785,0.836914
1527699434423711,0.349121,-0.406738,0.843262
1527699434437712,0.349121,-0.407715,0.836426
1527699434460713,0.345703,-0.410645,0.838867
1527699434482715,0.347656,-0.411133,0.842285
1527699434497715,0.347168,-0.405762,0.84668
1527699434520717,0.347656,-0.398438,0.84375
1527699434542718,0.350586,-0.400879,0.844727
1527699434557719,0.36084,-0.397461,0.841309
1527699434580720,0.360352,-0.402832,0.848633
1527699434602721,0.355957,-0.401855,0.84668
1527699434617722,0.354492,-0.406738,0.855957
1527699434640724,0.351074,-0.403809,0.839355
1527699434662725,0.351563,-0.400391,0.847656
1527699434677726,0.351563,-0.400879,0.853027
1527699434699727,0.353027,-0.402832,0.84082
1527699434722728,0.353516,-0.40625,0.841309
1527699434737729,0.355469,-0.404297,0.841797
1527699434759730,0.352051,-0.404785,0.838867
1527699434782732,0.348633,-0.395996,0.845703
1527699434797733,0.351563,-0.400391,0.845703
1527699434819734,0.354492,-0.402832,0.845703
1527699434851736,0.353516,-0.405762,0.844238
1527699434857736,0.352539,-0.402832,0.84375
1527699434879737,0.347168,-0.400391,0.845215
1527699434902739,0.353516,-0.40332,0.846191
1527699434917739,0.35791,-0.405273,0.849121
1527699434939741,0.351563,-0.398926,0.847656
1527699434962742,0.351563,-0.401855,0.849121
1527699434977743,0.352051,-0.40332,0.844238
1527699434999744,0.351563,-0.404297,0.84375
1527699435022745,0.350098,-0.401367,0.838379
1527699435037746,0.345215,-0.403809,0.841309
1527699435059748,0.354004,-0.402832,0.842773
1527699435082749,0.35498,-0.407227,0.839844
1527699435097750,0.353516,-0.404297,0.845703
1527699435127751,0.354492,-0.402344,0.839844
1527699435155753,0.353516,-0.402832,0.84375
1527699435157753,0.358398,-0.406738,0.842773
1527699435179754,0.352051,-0.403809,0.845215
1527699435202756,0.355957,-0.395996,0.845703
1527699435217757,0.35498,-0.407227,0.84375
1527699435239758,0.354004,-0.405273,0.847656
1527699435262759,0.357422,-0.404785,0.849609
1527699435277760,0.35498,-0.401367,0.833008
1527699435299761,0.352539,-0.398926,0.841309
1527699435322763,0.355957,-0.402832,0.838379
1527699435337763,0.358887,-0.40625,0.84082
1527699435361765,0.356934,-0.403809,0.841309
1527699435382766,0.356445,-0.400391,0.84082
1527699435400767,0.355469,-0.399902,0.846191
1527699435421768,0.357422,-0.402344,0.838379
1527699435442769,0.361816,-0.403809,0.840332
1527699435460770,0.358398,-0.397949,0.843262
1527699435481772,0.354004,-0.402344,0.842285
1527699435502773,0.36084,-0.401855,0.844238
1527699435520774,0.358887,-0.400879,0.840332
1527699435541775,0.359863,-0.397461,0.84375
1527699435562776,0.356934,-0.398438,0.841797
1527699435580777,0.366211,-0.401855,0.842285
1527699435602779,0.36084,-0.40332,0.845215
1527699435622780,0.362305,-0.402344,0.837402
1527699435640781,0.356445,-0.397949,0.839355
1527699435663782,0.359863,-0.401367,0.845215
1527699435683783,0.360352,-0.403809,0.845215
1527699435707785,0.36377,-0.399414,0.843262
1527699435722785,0.357422,-0.401367,0.840332
1527699435742787,0.358398,-0.401855,0.844727
1527699435760788,0.362793,-0.40332,0.841309
1527699435782789,0.362305,-0.400879,0.837402
1527699435802790,0.358887,-0.399902,0.833008
1527699435820791,0.360352,-0.399902,0.84082
1527699435842792,0.362793,-0.402344,0.848145
1527699435862793,0.365234,-0.399902,0.841797
1527699435880795,0.361328,-0.396973,0.845703
1527699435901796,0.358398,-0.395508,0.842285
1527699435923797,0.361328,-0.400391,0.842773
1527699435939798,0.363281,-0.401855,0.847168
1527699435961799,0.362793,-0.400391,0.847656
1527699435983800,0.359863,-0.400391,0.839844
1527699435999801,0.358398,-0.392578,0.842285
1527699436021803,0.35791,-0.397949,0.842773
1527699436043804,0.363281,-0.405762,0.844727
1527699436059805,0.363281,-0.401367,0.842285
1527699436081806,0.358398,-0.400391,0.852539
1527699436103807,0.356934,-0.40625,0.850586
1527699436120808,0.368652,-0.409668,0.852051
1527699436141809,0.379395,-0.408691,0.860352
1527699436163811,0.356445,-0.383789,0.879883
1527699436179812,0.346191,-0.405273,0.882813
1527699436202813,0.389648,-0.443848,0.919434
1527699436223814,0.397461,-0.416992,0.914063
1527699436239815,0.373047,-0.343262,0.899414
1527699436261816,0.359863,-0.370117,0.905273
1527699436283818,0.381348,-0.394043,0.949219
1527699436298818,0.34375,-0.478027,0.960938
1527699436321820,0.312988,-0.55127,0.973145
1527699436342821,0.331055,-0.654785,0.996582
1527699436358822,0.347168,-0.6875,0.995605
1527699436382823,0.293945,-0.667969,0.998535
1527699436403824,0.200684,-0.668457,1.01318
1527699436418825,0.127441,-0.660645,1.01758
1527699436441827,0.0791016,-0.638672,0.997559
1527699436462828,0.0405273,-0.586426,0.96875
1527699436478829,-0.00488281,-0.555176,0.937012
1527699436501830,-0.0473633,-0.527344,0.907227
1527699436524831,-0.121582,-0.493652,0.855469
1527699436538832,-0.210449,-0.46582,0.804688
1527699436561833,-0.260742,-0.435547,0.790527
1527699436584835,-0.257324,-0.427246,0.761719
1527699436598836,-0.307617,-0.401367,0.717773
1527699436621837,-0.37207,-0.344727,0.663086
1527699436644838,-0.41748,-0.254883,0.595215
1527699436665839,-0.489746,-0.180664,0.588867
1527699436681840,-0.546387,-0.090332,0.568359
1527699436704842,-0.587891,-0.0390625,0.533691
1527699436725843,-0.584473,-0.00878906,0.518555
1527699436741844,-0.611816,0.00244141,0.498047
1527699436764845,-0.681152,0.0600586,0.527344
1527699436792847,-0.628418,0.050293,0.571289
1527699436801847,-0.590332,-0.0302734,0.628418
1527699436824849,-0.557617,-0.205078,0.713379
1527699436845850,-0.54248,-0.35791,0.760742
1527699436861851,-0.575195,-0.367676,0.760254
1527699436884852,-0.628906,-0.273926,0.71582
1527699436905853,-0.675293,-0.22168,0.693848
1527699436921854,-0.703125,-0.205566,0.679199
1527699436944855,-0.721191,-0.147949,0.63623
1527699436958856,-0.713867,-0.0756836,0.63623
1527699436981858,-0.683105,-0.124023,0.682617
1527699437004859,-0.641113,-0.234863,0.727539
1527699437025860,-0.652832,-0.239746,0.706543
1527699437041861,-0.689453,-0.203613,0.712402
1527699437064862,-0.65918,-0.230469,0.728027
1527699437085863,-0.681152,-0.230469,0.70752
1527699437101864,-0.726563,-0.14502,0.665527
1527699437124866,-0.705078,-0.126953,0.68457
1527699437145867,-0.656738,-0.176758,0.70166
1527699437162868,-0.64502,-0.229492,0.710449
1527699437184869,-0.654297,-0.235352,0.71582
1527699437205870,-0.641113,-0.237793,0.729004
1527699437221871,-0.629883,-0.27002,0.741699
1527699437244873,-0.649414,-0.244629,0.708984
1527699437265874,-0.654785,-0.196289,0.701172
1527699437281875,-0.63916,-0.189453,0.708984
1527699437304876,-0.631836,-0.195801,0.71582
1527699437325877,-0.618164,-0.192383,0.705078
1527699437341878,-0.598145,-0.192871,0.698242
1527699437371880,-0.590332,-0.198242,0.696777
1527699437385881,-0.569336,-0.194824,0.681152
1527699437401882,-0.55957,-0.189941,0.67041
1527699437424883,-0.55127,-0.182129,0.636719
1527699437445884,-0.546875,-0.167969,0.628906
1527699437461885,-0.526367,-0.159668,0.636719
1527699437484886,-0.490723,-0.187012,0.637207
1527699437506888,-0.447754,-0.250977,0.638184
1527699437521888,-0.410156,-0.304199,0.638672
1527699437544890,-0.383789,-0.330078,0.664551
1527699437567891,-0.334961,-0.355469,0.706055
1527699437581892,-0.296875,-0.395508,0.734375
1527699437604893,-0.298828,-0.433594,0.739746
1527699437626894,-0.331543,-0.469727,0.761719
1527699437647896,-0.317871,-0.419922,0.818848
1527699437664897,-0.207031,-0.444336,0.849609
1527699437692898,-0.14502,-0.582031,0.881348
1527699437707899,-0.106934,-0.655762,0.887207
1527699437724900,-0.0288086,-0.620117,0.898926
1527699437746901,0.078125,-0.557129,0.927734
1527699437767902,0.180176,-0.598145,0.961426
1527699437784903,0.229492,-0.587891,0.953125
1527699437806905,0.168457,-0.512207,0.95166
1527699437827906,0.103027,-0.446777,0.928223
1527699437844907,0.151367,-0.498047,0.927246
1527699437866908,0.242676,-0.765625,1.03271
1527699437887909,0.385254,-0.851074,1.18506
1527699437904910,0.381836,-0.588867,1.09961
1527699437926912,0.265137,-0.303711,1.01855
1527699437947913,0.259277,-0.178223,0.932129
1527699437964914,0.318848,-0.254883,0.885742
1527699437986915,0.352539,-0.311523,0.868652
1527699438007916,0.405762,-0.348633,0.862793
1527699438024917,0.446289,-0.411133,0.868652
1527699438054919,0.446777,-0.44043,0.853516
1527699438067920,0.432129,-0.425781,0.82959
1527699438084921,0.425781,-0.395508,0.817871
1527699438106922,0.394043,-0.381836,0.828125
1527699438129923,0.36377,-0.380859,0.834961
1527699438144924,0.348145,-0.384766,0.856445
