timestamp,x,y,z
1527697946551618,0.318359,-0.402344,0.84375
1527697946566619,0.325195,-0.402832,0.846191
1527697946590620,0.325684,-0.415527,0.84668
1527697946611622,0.331055,-0.418457,0.84668
1527697946626622,0.325684,-0.413086,0.851563
1527697946650624,0.322754,-0.405762,0.849609
1527697946671625,0.329102,-0.411133,0.847168
1527697946710627,0.324707,-0.413086,0.854004
1527697946712627,0.326172,-0.40918,0.850098
1527697946732628,0.330566,-0.40918,0.844238
1527697946747629,0.327637,-0.408203,0.84668
1527697946770631,0.319336,-0.409668,0.84375
1527697946792632,0.317383,-0.415527,0.851563
1527697946839635,0.327148,-0.413574,0.847168
1527697946839635,0.322754,-0.414551,0.854492
1527697946852635,0.315918,-0.410645,0.853516
1527697946867636,0.32373,-0.404785,0.856934
1527697946889637,0.324707,-0.405273,0.853027
1527697946912639,0.328125,-0.405762,0.848145
1527697946927640,0.331543,-0.412109,0.850098
1527697946949641,0.333496,-0.411133,0.849609
1527697946972642,0.325684,-0.413574,0.853516
1527697946987643,0.31543,-0.415527,0.848145
1527697947009644,0.30957,-0.428223,0.848145
1527697947031646,0.317871,-0.430176,0.852539
1527697947046646,0.31543,-0.417969,0.849121
1527697947069648,0.323242,-0.402832,0.848633
1527697947092649,0.330566,-0.40332,0.842285
1527697947106650,0.335449,-0.411133,0.84375
1527697947129651,0.335938,-0.416992,0.851074
1527697947152652,0.333008,-0.408203,0.858887
1527697947166653,0.328613,-0.404297,0.859863
1527697947189655,0.327637,-0.407715,0.855469
1527697947212656,0.325195,-0.414551,0.855469
1527697947226657,0.325195,-0.40625,0.848145
1527697947249658,0.328125,-0.400879,0.842773
1527697947271659,0.325684,-0.408203,0.848145
1527697947286660,0.327637,-0.418457,0.845215
1527697947309661,0.324219,-0.416992,0.84082
1527697947331663,0.319336,-0.414063,0.856934
1527697947346664,0.322754,-0.415039,0.852051
1527697947369665,0.319824,-0.411621,0.854004
1527697947392666,0.315918,-0.407227,0.855469
1527697947406667,0.320801,-0.409668,0.851563
1527697947429668,0.326172,-0.415039,0.849121
1527697947452670,0.329102,-0.421387,0.851074
1527697947466670,0.330566,-0.413574,0.852051
1527697947489672,0.332031,-0.394043,0.837891
1527697947512673,0.337891,-0.397949,0.84375
1527697947526674,0.335449,-0.408203,0.837891
1527697947549675,0.336426,-0.414063,0.852539
1527697947569676,0.328125,-0.415039,0.847656
1527697947586677,0.317871,-0.410156,0.854004
1527697947609679,0.315918,-0.415039,0.856445
1527697947625680,0.316895,-0.413574,0.852051
1527697947647681,0.32373,-0.414063,0.854004
1527697947669682,0.324219,-0.410156,0.845215
1527697947685683,0.322754,-0.407715,0.852539
1527697947707684,0.327637,-0.404297,0.851074
1527697947729685,0.325195,-0.406738,0.850586
1527697947745686,0.326172,-0.413086,0.856445
1527697947767688,0.322754,-0.412109,0.852539
1527697947789689,0.334961,-0.415527,0.854492
1527697947811690,0.347168,-0.423828,0.848145
1527697947827691,0.352539,-0.445313,0.879883
1527697947850692,0.357422,-0.517578,0.942383
1527697947871694,0.34375,-0.490723,0.909668
1527697947887695,0.291016,-0.364258,0.85498
1527697947910696,0.262695,-0.30957,0.837891
1527697947931697,0.273438,-0.38916,0.854492
1527697947947698,0.290527,-0.43457,0.845703
1527697947970699,0.297363,-0.394531,0.814941
1527697947991700,0.322266,-0.35498,0.776855
1527697948007701,0.366699,-0.366699,0.764648
1527697948030703,0.401367,-0.384277,0.78418
1527697948051704,0.408691,-0.396484,0.8125
1527697948067705,0.416992,-0.402344,0.833984
1527697948091706,0.416504,-0.414063,0.850586
1527697948113707,0.399414,-0.411621,0.849121
1527697948127708,0.369629,-0.405762,0.83252
1527697948150710,0.350586,-0.427246,0.85498
1527697948173711,0.334473,-0.445313,0.866211
1527697948187712,0.300781,-0.425781,0.866699
1527697948210713,0.273926,-0.395996,0.856445
1527697948233714,0.288574,-0.396973,0.834961
1527697948247715,0.33252,-0.432129,0.838867
1527697948270716,0.352051,-0.466309,0.844238
1527697948293718,0.350098,-0.452148,0.824707
1527697948307719,0.338867,-0.41748,0.811035
1527697948330720,0.34668,-0.401855,0.822754
1527697948353721,0.361816,-0.412598,0.818359
1527697948367722,0.375,-0.416016,0.82959
1527697948390723,0.377441,-0.428223,0.835938
1527697948413725,0.381348,-0.429199,0.842285
1527697948427725,0.359375,-0.425781,0.847656
1527697948450727,0.328125,-0.421875,0.854492
1527697948473728,0.3125,-0.431641,0.859375
1527697948495729,0.302734,-0.437988,0.849609
1527697948510730,0.30127,-0.436523,0.828613
1527697948533731,0.314941,-0.427734,0.8125
1527697948547732,0.335938,-0.443848,0.812012
1527697948570734,0.345215,-0.459961,0.822266
1527697948593735,0.347168,-0.46582,0.825684
1527697948607736,0.351563,-0.48291,0.840332
1527697948630737,0.355957,-0.510742,0.916016
1527697948653738,0.362305,-0.526855,0.91748
1527697948674740,0.394043,-0.54834,0.88916
1527697948690740,0.39209,-0.564453,0.846191
1527697948713742,0.380859,-0.473145,0.84375
1527697948734743,0.348145,-0.374512,0.76416
1527697948750744,0.285156,-0.4375,0.863281
1527697948773745,0.194336,-0.587402,0.872559
1527697948794746,0.186035,-0.59082,0.853516
1527697948810747,0.274414,-0.518066,0.881348
1527697948833749,0.278809,-0.586914,0.92627
1527697948846749,0.165039,-0.708008,0.927734
1527697948869751,0.115234,-0.681641,0.89502
1527697948883751,0.100586,-0.686035,0.867188
1527697948906753,0.0673828,-0.696777,0.75293
1527697948929754,0.0166016,-0.776367,0.756348
1527697948943755,-0.00927734,-0.792969,0.751465
1527697948967756,0.00195313,-0.777832,0.744629
1527697948989758,0.0126953,-0.704102,0.672852
1527697949003758,0.0263672,-0.649902,0.61084
1527697949027760,0.0415039,-0.472168,0.58252
1527697949049761,-0.0732422,-0.413086,0.577148
1527697949063762,-0.217773,-0.569824,0.524902
1527697949086763,-0.25,-0.692871,0.473145
1527697949108764,-0.189941,-0.633301,0.560059
1527697949133766,-0.153809,-0.570313,0.59082
1527697949155767,-0.242676,-0.62207,0.591309
1527697949169768,-0.333984,-0.710449,0.605469
1527697949183769,-0.272949,-0.751465,0.707031
1527697949206770,-0.196777,-0.741211,0.708984
1527697949230771,-0.26123,-0.696777,0.669434
1527697949252773,-0.30957,-0.682617,0.638672
1527697949281774,-0.3125,-0.719727,0.655762
1527697949306776,-0.283691,-0.760742,0.671387
1527697949307776,-0.310059,-0.737793,0.667969
1527697949327777,-0.336914,-0.66748,0.665039
1527697949358779,-0.287109,-0.705566,0.674316
1527697949380780,-0.237305,-0.747559,0.675781
1527697949403781,-0.217285,-0.739258,0.679688
1527697949425782,-0.234863,-0.721191,0.668945
1527697949426783,-0.215332,-0.706543,0.678711
1527697949455784,-0.193848,-0.67334,0.667969
1527697949478786,-0.201172,-0.640137,0.659668
1527697949500787,-0.199707,-0.647949,0.644043
1527697949522788,-0.199219,-0.708496,0.646973
1527697949536789,-0.210449,-0.791504,0.65918
1527697949553790,-0.227051,-0.774902,0.643555
1527697949575791,-0.232422,-0.724121,0.635254
1527697949605793,-0.211426,-0.745605,0.64502
1527697949628794,-0.220703,-0.749512,0.647461
1527697949629794,-0.223633,-0.736816,0.641113
1527697949650795,-0.217285,-0.737305,0.634277
1527697949672797,-0.211426,-0.723633,0.647949
1527697949703798,-0.211426,-0.719727,0.660156
1527697949726800,-0.225098,-0.713867,0.650391
1527697949727800,-0.223145,-0.699219,0.655273
1527697949748801,-0.205566,-0.712402,0.640625
1527697949776803,-0.203613,-0.720703,0.652344
1527697949800804,-0.203125,-0.734863,0.65332
1527697949823805,-0.218262,-0.723145,0.657227
1527697949846807,-0.214844,-0.72168,0.658203
1527697949847807,-0.203613,-0.733887,0.658691
1527697949874808,-0.200195,-0.746582,0.664551
1527697949898810,-0.196289,-0.750488,0.661133
1527697949920811,-0.20166,-0.748535,0.663574
1527697949942812,-0.200684,-0.734375,0.657715
1527697949949812,-0.208984,-0.727539,0.668945
1527697949971814,-0.211426,-0.725586,0.672363
1527697949995815,-0.212891,-0.714844,0.672852
1527697950018816,-0.220703,-0.720215,0.678223
1527697950040818,-0.202148,-0.711426,0.691406
1527697950069819,-0.157227,-0.69873,0.700195
1527697950070819,-0.151855,-0.684082,0.693848
1527697950093821,-0.163086,-0.681152,0.70752
1527697950115822,-0.147461,-0.653809,0.723145
1527697950146824,-0.100586,-0.652832,0.722656
1527697950147824,-0.11377,-0.616211,0.726563
1527697950168825,-0.152832,-0.579102,0.694824
1527697950196827,-0.165527,-0.499512,0.704102
1527697950220828,-0.151855,-0.421875,0.63623
1527697950242829,-0.108398,-0.302246,0.645508
1527697950249830,0.0112305,-0.342773,0.72998
1527697950273831,0.234863,-0.388184,0.881836
1527697950302833,0.411621,-0.327637,0.931641
1527697950309833,0.183594,-0.364258,1.01758
1527697950333834,-0.0439453,-0.509766,0.802246
1527697950348835,0.078125,-0.442871,0.819336
1527697950370837,0.329102,-0.337402,0.711914
1527697950386837,0.401367,-0.416992,0.861816
1527697950408839,0.376465,-0.572754,1.03076
1527697950430840,0.382813,-0.793945,1.30322
1527697950445841,0.313965,-0.621094,1.17285
1527697950481843,0.168945,-0.305664,0.984375
1527697950498844,0.164063,-0.255371,0.897461
1527697950513845,0.267578,-0.239746,0.887695
1527697950528846,0.302734,-0.314941,0.894531
1527697950542846,0.474121,-0.406738,0.967773
1527697950563848,0.549805,-0.391113,0.885254
1527697950586849,0.490723,-0.368652,0.84668
1527697950602850,0.456543,-0.328613,0.805664
1527697950623851,0.434082,-0.321777,0.803223
1527697950646852,0.420898,-0.346191,0.812988
1527697950662853,0.404297,-0.379883,0.848633
1527697950683854,0.378418,-0.397461,0.855957
1527697950706856,0.351563,-0.398438,0.857422
1527697950722857,0.341797,-0.384766,0.848633
1527697950743858,0.352051,-0.374023,0.838379
1527697950766859,0.371582,-0.362305,0.841309
