timestamp,x,y,z
1527697175135167,0.697754,-0.270508,0.660156
1527697175155169,0.699707,-0.271973,0.65918
1527697175179170,0.703125,-0.276367,0.663574
1527697175194171,0.699707,-0.272461,0.65918
1527697175215172,0.697754,-0.272461,0.65332
1527697175239173,0.695313,-0.271484,0.660156
1527697175254174,0.699707,-0.275879,0.659668
1527697175299177,0.703125,-0.268066,0.660156
1527697175308177,0.70459,-0.269531,0.654785
1527697175316178,0.70752,-0.270508,0.663086
1527697175336179,0.703613,-0.276855,0.644531
1527697175360180,0.70166,-0.270508,0.648926
1527697175382182,0.706055,-0.273438,0.651367
1527697175435185,0.705566,-0.273438,0.646484
1527697175436185,0.706055,-0.28125,0.650391
1527697175442185,0.699707,-0.284668,0.65625
1527697175456186,0.697266,-0.277832,0.654785
1527697175478187,0.696289,-0.275879,0.655762
1527697175493188,0.700195,-0.272461,0.65625
1527697175515189,0.700684,-0.270508,0.664063
1527697175538191,0.697754,-0.274414,0.657227
1527697175553191,0.69873,-0.27832,0.656738
1527697175575193,0.702148,-0.275879,0.656738
1527697175598194,0.702637,-0.27832,0.656738
1527697175613195,0.705566,-0.27832,0.655273
1527697175635196,0.706543,-0.273438,0.654785
1527697175658197,0.703125,-0.280762,0.652344
1527697175673198,0.698242,-0.27832,0.653809
1527697175695200,0.70459,-0.273438,0.656738
1527697175719201,0.70166,-0.272949,0.652344
1527697175733202,0.696777,-0.269531,0.652344
1527697175755203,0.698242,-0.277832,0.653809
1527697175772204,0.70166,-0.273438,0.652832
1527697175793205,0.701172,-0.277832,0.650391
1527697175815206,0.70752,-0.277832,0.655762
1527697175839208,0.708008,-0.280273,0.655762
1527697175853209,0.702148,-0.276367,0.649902
1527697175875210,0.699219,-0.275879,0.654297
1527697175892211,0.70459,-0.277832,0.651855
1527697175913212,0.708008,-0.276367,0.649902
1527697175935213,0.70459,-0.275391,0.650879
1527697175953214,0.704102,-0.277832,0.654785
1527697175973215,0.70166,-0.275879,0.654785
1527697175995217,0.703125,-0.277832,0.651855
1527697176013218,0.708984,-0.279297,0.657715
1527697176033219,0.702148,-0.275879,0.655273
1527697176055220,0.700195,-0.274414,0.651855
1527697176073221,0.700195,-0.269531,0.658691
1527697176093222,0.706055,-0.271973,0.651367
1527697176118224,0.708496,-0.277344,0.64502
1527697176133225,0.705078,-0.273438,0.649414
1527697176153226,0.699707,-0.273926,0.650879
1527697176175227,0.703613,-0.275879,0.645508
1527697176193228,0.704102,-0.276855,0.647949
1527697176213229,0.708008,-0.274902,0.650391
1527697176235230,0.704102,-0.270508,0.648438
1527697176253231,0.699707,-0.27002,0.646484
1527697176273233,0.702148,-0.276855,0.651367
1527697176295234,0.705078,-0.279785,0.654297
1527697176313235,0.70459,-0.273438,0.65332
1527697176333236,0.70752,-0.273438,0.646973
1527697176355237,0.706055,-0.275391,0.65332
1527697176373238,0.708496,-0.274902,0.652832
1527697176393239,0.706055,-0.275391,0.638672
1527697176423241,0.70459,-0.271973,0.644531
1527697176432242,0.70459,-0.270996,0.647461
1527697176455243,0.709473,-0.272949,0.645508
1527697176477244,0.708984,-0.273926,0.643066
1527697176492245,0.70166,-0.275391,0.647949
1527697176515246,0.70459,-0.275391,0.647949
1527697176537248,0.706543,-0.279297,0.653809
1527697176552249,0.706055,-0.277832,0.649414
1527697176575250,0.70752,-0.273438,0.65332
1527697176597251,0.70459,-0.275391,0.652344
1527697176612252,0.702637,-0.272461,0.657715
1527697176635253,0.701172,-0.276855,0.659668
1527697176657255,0.706543,-0.271973,0.658691
1527697176672255,0.706055,-0.271973,0.664551
1527697176695257,0.704102,-0.272461,0.664063
1527697176718258,0.702637,-0.272461,0.670898
1527697176732259,0.705566,-0.275391,0.670898
1527697176755260,0.707031,-0.271484,0.661133
1527697176777261,0.700195,-0.271484,0.661621
1527697176791262,0.696289,-0.270996,0.663086
1527697176815264,0.692383,-0.270508,0.660645
1527697176837265,0.692871,-0.28125,0.661621
1527697176852266,0.696777,-0.279785,0.668945
1527697176875267,0.705078,-0.290039,0.66748
1527697176897268,0.713379,-0.283203,0.674316
1527697176918269,0.705566,-0.283203,0.67041
1527697176935270,0.717773,-0.29541,0.680664
1527697176957272,0.711914,-0.297852,0.688965
1527697176978273,0.708496,-0.30957,0.705078
1527697176995274,0.742676,-0.335449,0.749023
1527697177017275,0.723633,-0.331543,0.742188
1527697177038276,0.65918,-0.300293,0.73877
1527697177055277,0.623535,-0.330566,0.757813
1527697177077279,0.587402,-0.419434,0.768555
1527697177098280,0.557129,-0.444824,0.786621
1527697177115281,0.483887,-0.392578,0.775391
1527697177137282,0.41748,-0.366699,0.763672
1527697177158283,0.416016,-0.377441,0.783203
1527697177174284,0.381348,-0.358398,0.786133
1527697177197285,0.316895,-0.349121,0.788086
1527697177226287,0.266602,-0.37793,0.80957
1527697177234288,0.261719,-0.427734,0.871582
1527697177257289,0.321289,-0.46875,0.946777
1527697177278290,0.340332,-0.499512,0.989258
1527697177294291,0.313477,-0.48584,1.02832
1527697177317292,0.286621,-0.490234,1.04883
1527697177338293,0.236816,-0.513184,0.984375
1527697177354294,0.206543,-0.588867,0.968262
1527697177377296,0.205078,-0.700684,0.932129
1527697177400297,0.194824,-0.800781,0.932617
1527697177414298,0.138672,-0.816406,0.883789
1527697177437299,0.0712891,-0.778809,0.854492
1527697177460300,0.0205078,-0.694336,0.788086
1527697177474301,-0.0195313,-0.586426,0.778809
1527697177505303,-0.0957031,-0.508301,0.715332
1527697177527304,-0.156738,-0.462402,0.70752
1527697177541305,-0.196289,-0.432617,0.671875
1527697177557306,-0.186035,-0.403809,0.716797
1527697177580307,-0.243652,-0.384277,0.678711
1527697177601309,-0.358887,-0.373047,0.636719
1527697177617309,-0.428711,-0.313965,0.576172
1527697177640311,-0.438477,-0.27832,0.578125
1527697177661312,-0.440918,-0.253906,0.595703
1527697177677313,-0.467773,-0.258301,0.602051
1527697177700314,-0.526855,-0.290039,0.618164
1527697177721315,-0.500488,-0.404297,0.674316
1527697177737316,-0.415039,-0.506348,0.711426
1527697177760318,-0.382813,-0.561523,0.755371
1527697177782319,-0.411621,-0.589844,0.767578
1527697177803320,-0.461914,-0.59375,0.791992
1527697177820321,-0.505859,-0.557617,0.788574
1527697177841322,-0.550293,-0.438965,0.759277
1527697177857323,-0.552246,-0.348633,0.749512
1527697177880324,-0.539063,-0.350098,0.762207
1527697177901326,-0.519531,-0.391602,0.772461
1527697177917327,-0.491699,-0.429688,0.774414
1527697177940328,-0.455078,-0.474121,0.774414
1527697177961329,-0.450684,-0.490234,0.768555
1527697177977330,-0.452637,-0.481445,0.76416
1527697178000331,-0.45166,-0.484863,0.766602
1527697178021333,-0.45459,-0.481445,0.762207
1527697178037333,-0.468262,-0.470703,0.754395
1527697178060335,-0.460938,-0.470703,0.752441
1527697178081336,-0.452148,-0.480957,0.751953
1527697178097337,-0.452148,-0.486816,0.758301
1527697178120338,-0.45459,-0.477539,0.754395
1527697178141339,-0.452637,-0.472656,0.750977
1527697178157340,-0.452148,-0.475098,0.753418
1527697178180342,-0.449219,-0.481445,0.751465
1527697178208343,-0.443848,-0.494629,0.758301
1527697178217344,-0.436523,-0.493652,0.753418
1527697178240345,-0.429199,-0.491211,0.763672
1527697178261346,-0.421387,-0.494141,0.762207
1527697178277347,-0.421387,-0.481934,0.758789
1527697178300349,-0.416992,-0.478516,0.755859
1527697178322350,-0.402344,-0.481445,0.771973
1527697178343351,-0.378906,-0.480957,0.778809
1527697178360352,-0.351074,-0.464844,0.769043
1527697178382353,-0.325684,-0.464355,0.758789
1527697178396354,-0.283203,-0.454102,0.750488
1527697178420355,-0.25,-0.450684,0.757324
1527697178442357,-0.205078,-0.423828,0.756836
1527697178456357,-0.178223,-0.415527,0.765625
1527697178480359,-0.163574,-0.428223,0.777832
1527697178502360,-0.151855,-0.45459,0.766113
1527697178523361,-0.105957,-0.429688,0.758789
1527697178540362,-0.0859375,-0.348633,0.794434
