timestamp,x,y,z
1527697368870248,0.746582,-0.20752,0.632813
1527697368886249,0.755371,-0.20752,0.629395
1527697368909251,0.75293,-0.22168,0.63623
1527697368931252,0.749023,-0.215332,0.626953
1527697368946253,0.739258,-0.210938,0.632813
1527697368976255,0.741211,-0.20459,0.631348
1527697368991255,0.744629,-0.211426,0.631348
1527697369046259,0.746094,-0.208008,0.627441
1527697369048259,0.744629,-0.206543,0.634277
1527697369053259,0.75,-0.197266,0.635254
1527697369066260,0.746582,-0.195313,0.629883
1527697369090261,0.743652,-0.204102,0.638184
1527697369111262,0.75,-0.209473,0.638184
1527697369149264,0.751465,-0.207031,0.628906
1527697369150265,0.748047,-0.201172,0.634766
1527697369171266,0.744629,-0.199219,0.626465
1527697369186267,0.747559,-0.201172,0.629883
1527697369209268,0.749023,-0.205566,0.625488
1527697369231269,0.746582,-0.203125,0.626465
1527697369247270,0.744141,-0.199707,0.62793
1527697369278272,0.742188,-0.20459,0.631836
1527697369291273,0.739746,-0.200684,0.638184
1527697369308274,0.740234,-0.202637,0.643555
1527697369330275,0.743164,-0.202148,0.632324
1527697369351276,0.742676,-0.20459,0.638672
1527697369368277,0.743652,-0.20459,0.633789
1527697369390278,0.746582,-0.204102,0.637695
1527697369411279,0.743164,-0.205078,0.636719
1527697369428280,0.741699,-0.203125,0.629395
1527697369450282,0.748047,-0.20459,0.62793
1527697369473283,0.743652,-0.208496,0.632324
1527697369488284,0.748047,-0.209473,0.634277
1527697369510285,0.745117,-0.206543,0.632324
1527697369533286,0.749023,-0.207031,0.631836
1527697369547287,0.743652,-0.201172,0.635254
1527697369570289,0.741699,-0.202637,0.641602
1527697369593290,0.742676,-0.206055,0.641113
1527697369607291,0.740234,-0.200195,0.635254
1527697369630292,0.741699,-0.19873,0.638184
1527697369653293,0.741699,-0.205078,0.634277
1527697369667294,0.745117,-0.200684,0.629395
1527697369690295,0.742188,-0.205078,0.636719
1527697369713297,0.742676,-0.207031,0.633301
1527697369727298,0.746094,-0.202148,0.628906
1527697369750299,0.738281,-0.20752,0.629395
1527697369773300,0.746582,-0.200195,0.630859
1527697369787301,0.745117,-0.203125,0.632813
1527697369810302,0.744629,-0.20166,0.633789
1527697369833304,0.743164,-0.203613,0.636719
1527697369847304,0.745605,-0.206055,0.632324
1527697369876306,0.744629,-0.202148,0.629883
1527697369893307,0.745605,-0.204102,0.633301
1527697369907308,0.743164,-0.198242,0.630859
1527697369930309,0.743164,-0.20166,0.635254
1527697369953310,0.746582,-0.202148,0.629883
1527697369974312,0.742676,-0.199707,0.630859
1527697369990313,0.742676,-0.201172,0.629395
1527697370013314,0.739746,-0.202637,0.63916
1527697370034315,0.742676,-0.207031,0.635742
1527697370050316,0.748535,-0.205566,0.635254
1527697370073317,0.742676,-0.200684,0.635254
1527697370094319,0.743652,-0.197754,0.631348
1527697370110319,0.743652,-0.20459,0.632324
1527697370140321,0.743652,-0.204102,0.632324
1527697370163322,0.740723,-0.206055,0.636719
1527697370178323,0.742676,-0.202148,0.625
1527697370192324,0.742188,-0.20166,0.63623
1527697370215325,0.745117,-0.19873,0.642578
1527697370238327,0.748535,-0.204102,0.633301
1527697370259328,0.744629,-0.195801,0.634766
