timestamp,x,y,z
1527646185852740,0.328613,-0.383301,0.850586
1527646185875741,0.326172,-0.379395,0.845215
1527646185890742,0.328125,-0.380371,0.850586
1527646185915744,0.326172,-0.379883,0.845703
1527646185935745,0.325684,-0.382324,0.845215
1527646185950746,0.325195,-0.378418,0.85498
1527646185974747,0.324219,-0.383789,0.84668
1527646186004749,0.324219,-0.383789,0.845703
1527646186013749,0.330078,-0.384277,0.853027
1527646186020750,0.326172,-0.383301,0.845215
1527646186045751,0.327148,-0.385254,0.851074
1527646186063752,0.327637,-0.388672,0.84375
1527646186087753,0.332031,-0.383301,0.855469
1527646186140756,0.323242,-0.385742,0.845215
1527646186141757,0.324219,-0.387695,0.84375
1527646186147757,0.32666,-0.384277,0.848145
1527646186161758,0.328613,-0.384766,0.853516
1527646186183759,0.325195,-0.384277,0.850586
1527646186197760,0.324219,-0.390137,0.84375
1527646186220761,0.327148,-0.387695,0.850098
1527646186243762,0.325684,-0.383789,0.847168
1527646186257763,0.32666,-0.382813,0.851563
1527646186280764,0.321777,-0.387207,0.855957
1527646186303766,0.322266,-0.39209,0.849121
1527646186318767,0.321289,-0.391602,0.854492
1527646186340768,0.319824,-0.385742,0.845215
1527646186362769,0.324219,-0.387695,0.853027
1527646186378770,0.323242,-0.386719,0.845703
1527646186400771,0.325195,-0.389648,0.84375
1527646186422773,0.319336,-0.391113,0.846191
1527646186438774,0.321777,-0.391602,0.84668
1527646186460775,0.324219,-0.390625,0.845703
1527646186482776,0.324707,-0.388184,0.854004
1527646186498777,0.327148,-0.393066,0.848145
1527646186520778,0.325195,-0.393066,0.849609
1527646186543780,0.322754,-0.39502,0.849609
1527646186558780,0.321777,-0.391602,0.851563
1527646186580782,0.320313,-0.391113,0.847656
1527646186602783,0.319336,-0.390137,0.846191
1527646186617784,0.320801,-0.385742,0.848145
1527646186640785,0.320313,-0.38916,0.848145
1527646186663786,0.318848,-0.387207,0.858398
1527646186678787,0.326172,-0.39209,0.845215
1527646186700788,0.325684,-0.387207,0.85498
1527646186722790,0.322754,-0.385254,0.851563
1527646186738791,0.319824,-0.387207,0.854004
1527646186760792,0.320313,-0.384766,0.849121
1527646186783793,0.323242,-0.38623,0.848145
1527646186798794,0.319336,-0.38623,0.851074
1527646186820795,0.325684,-0.39209,0.850586
1527646186842797,0.32373,-0.388184,0.853027
1527646186858798,0.325684,-0.388672,0.849121
1527646186880799,0.325684,-0.383789,0.848145
1527646186902800,0.322266,-0.385742,0.84668
1527646186917801,0.326172,-0.385254,0.844238
1527646186940802,0.328125,-0.387207,0.845703
1527646186962803,0.319824,-0.383301,0.847656
1527646186977804,0.325195,-0.384277,0.84668
1527646187000806,0.32666,-0.384277,0.846191
1527646187022807,0.324219,-0.384277,0.848145
1527646187037808,0.323242,-0.384766,0.848145
1527646187060809,0.321777,-0.38916,0.850098
1527646187082810,0.320313,-0.387695,0.853027
1527646187097811,0.321777,-0.388184,0.847168
1527646187121813,0.317383,-0.390137,0.84668
1527646187142814,0.321289,-0.385742,0.849609
1527646187160815,0.318848,-0.385742,0.848145
1527646187181816,0.319824,-0.383301,0.847168
1527646187202817,0.324707,-0.389648,0.851074
1527646187220818,0.325195,-0.394043,0.844727
1527646187243820,0.327637,-0.390137,0.850098
1527646187262821,0.321289,-0.38916,0.847168
1527646187280822,0.319336,-0.382324,0.850586
1527646187303823,0.317383,-0.386719,0.847656
1527646187322824,0.319824,-0.391113,0.850586
1527646187340825,0.320801,-0.388184,0.853516
1527646187363826,0.321777,-0.391113,0.851074
1527646187382827,0.318848,-0.392578,0.849121
1527646187400829,0.321289,-0.390625,0.848145
1527646187423830,0.321289,-0.388672,0.851074
1527646187442831,0.321777,-0.385742,0.847656
1527646187460832,0.320801,-0.388672,0.84668
1527646187483833,0.325195,-0.387695,0.848145
1527646187502834,0.319336,-0.388184,0.851074
1527646187520835,0.321777,-0.395996,0.848633
1527646187543837,0.322754,-0.391602,0.852051
1527646187563838,0.325195,-0.38916,0.853027
1527646187579839,0.318848,-0.391113,0.852539
1527646187602840,0.320801,-0.391113,0.850586
1527646187623841,0.324219,-0.392578,0.850586
1527646187640842,0.32373,-0.392578,0.848633
1527646187662844,0.323242,-0.391113,0.846191
1527646187683845,0.321777,-0.390137,0.851563
1527646187700846,0.317871,-0.39209,0.856445
1527646187722847,0.318359,-0.390137,0.85791
1527646187743848,0.320313,-0.38916,0.857422
1527646187760849,0.312012,-0.394043,0.863281
1527646187782850,0.317383,-0.403809,0.874512
1527646187803852,0.322754,-0.401367,0.895508
1527646187819852,0.323242,-0.340332,0.925293
1527646187842854,0.284668,-0.342285,0.970215
1527646187863855,0.272461,-0.423828,0.964844
1527646187879856,0.244141,-0.400391,1.06543
1527646187902857,0.175293,-0.29834,1.15723
1527646187923858,0.0341797,-0.240234,1.15186
1527646187939859,-0.0620117,-0.294434,1.16895
1527646187962861,-0.0341797,-0.442383,1.14063
1527646187983862,0.0610352,-0.587402,1.09912
1527646187999863,0.152832,-0.709473,1.10596
1527646188022864,0.19873,-0.773438,1.10059
1527646188043865,0.146484,-0.742188,1.07129
1527646188059866,0.0581055,-0.698242,1.04004
1527646188082868,-0.019043,-0.73291,1.02539
1527646188103869,-0.0644531,-0.731934,1.02295
1527646188119870,-0.117188,-0.625488,1.02197
1527646188142871,-0.153809,-0.46582,0.976074
1527646188165872,-0.140625,-0.417969,0.902832
1527646188185873,-0.0927734,-0.462891,0.876465
1527646188202874,-0.0756836,-0.603027,0.856934
1527646188225876,-0.126953,-0.679688,0.777344
1527646188239877,-0.214355,-0.510742,0.691406
1527646188262878,-0.208984,-0.368652,0.633301
1527646188285879,-0.23584,-0.342773,0.57959
1527646188306880,-0.290039,-0.346191,0.501953
1527646188322881,-0.351074,-0.321289,0.469238
1527646188344883,-0.367676,-0.258789,0.471191
1527646188365884,-0.377441,-0.186035,0.466797
1527646188382885,-0.42041,-0.135742,0.439453
1527646188404886,-0.487305,-0.102539,0.40918
1527646188425887,-0.518555,-0.0629883,0.393555
1527646188442888,-0.568848,-0.0419922,0.398926
1527646188464889,-0.632324,-0.0410156,0.447266
1527646188485891,-0.601074,0.0234375,0.530762
1527646188502892,-1.04932,-0.0756836,0.441895
1527646188524893,-0.734375,0.0859375,0.631348
1527646188546894,-0.733887,0.12207,0.617188
1527646188562895,-1.06152,-0.00585938,0.549316
1527646188584896,-0.898926,-0.100586,0.745605
1527646188606898,-0.513672,-0.377441,0.813965
1527646188622898,-0.261719,-0.567383,0.902344
1527646188644900,-0.337402,-0.562988,0.898926
1527646188665901,-0.474121,-0.393555,0.839355
1527646188682902,-0.681152,-0.256348,0.766602
1527646188704903,-0.789551,-0.190918,0.727051
1527646188726904,-0.74707,-0.164063,0.708984
1527646188742905,-0.68457,-0.175781,0.703613
1527646188764907,-0.652344,-0.190918,0.6875
1527646188785908,-0.626465,-0.20752,0.693359
1527646188802909,-0.602051,-0.222168,0.700195
1527646188824910,-0.601563,-0.233887,0.6875
1527646188845911,-0.606445,-0.219238,0.698242
1527646188862912,-0.60791,-0.210938,0.69873
1527646188884913,-0.619629,-0.208984,0.696777
1527646188905915,-0.624023,-0.1875,0.687012
1527646188922916,-0.626465,-0.188477,0.691406
1527646188944917,-0.631836,-0.211426,0.692871
1527646188965918,-0.628418,-0.222168,0.709961
1527646188982919,-0.618652,-0.216309,0.70459
1527646189004920,-0.606934,-0.208984,0.697266
1527646189025921,-0.616211,-0.206055,0.706055
1527646189042922,-0.626953,-0.208984,0.705566
1527646189064924,-0.622559,-0.205078,0.703613
1527646189085925,-0.588867,-0.207031,0.700195
1527646189102926,-0.5625,-0.219238,0.692871
1527646189125927,-0.529785,-0.217773,0.686035
1527646189147928,-0.499023,-0.211426,0.654297
1527646189162929,-0.447266,-0.216309,0.631348
1527646189184931,-0.354492,-0.233887,0.643555
1527646189207932,-0.277344,-0.241699,0.603027
1527646189228933,-0.277344,-0.232422,0.55127
1527646189244934,-0.272949,-0.26709,0.514648
1527646189267935,-0.241211,-0.343262,0.532227
1527646189288937,-0.20459,-0.379395,0.609375
1527646189304937,-0.241699,-0.412109,0.647949
1527646189327939,-0.330078,-0.412598,0.65918
1527646189348940,-0.339844,-0.452637,0.602051
1527646189365941,-0.334961,-0.415039,0.675293
1527646189387942,-0.369629,-0.51123,0.763184
1527646189408943,-0.30127,-0.601074,0.885742
1527646189424944,-0.111328,-0.729492,1.06396
1527646189447946,0.110352,-0.863281,1.0542
1527646189468947,0.0737305,-0.676758,1.12354
1527646189484948,-0.0546875,-0.48877,1.14648
1527646189507949,-0.103516,-0.355957,1.19775
1527646189528950,-0.116699,-0.358887,1.16309
1527646189546951,-0.121582,-0.385742,1.0874
1527646189567952,-0.102539,-0.387695,1.04053
1527646189588954,-0.0717773,-0.377441,0.925293
1527646189604955,0.0458984,-0.650879,1.30713
1527646189627956,0.106445,-1.17578,1.56836
1527646189648957,0.115234,-0.797363,1.31982
1527646189664958,0.0708008,-0.409668,1.02686
1527646189687959,0.170898,0.0107422,0.84082
1527646189708961,0.349609,0.0498047,0.811523
1527646189724961,0.355957,-0.272949,0.794434
1527646189747963,0.412109,-0.447754,0.713379
1527646189769964,0.629883,-0.530273,0.674805
1527646189784965,0.828613,-0.539063,0.723633
1527646189807966,0.745117,-0.550781,0.792969
1527646189828967,0.469238,-0.548828,0.795898
1527646189844968,0.274414,-0.459961,0.768066
1527646189867970,0.205566,-0.33252,0.77002
1527646189888971,0.19873,-0.273926,0.79834
1527646189904972,0.234863,-0.320313,0.839355
1527646189927973,0.283691,-0.393555,0.85498
1527646189948974,0.331543,-0.438965,0.856445
1527646189964975,0.370117,-0.463379,0.844238
1527646189987977,0.398926,-0.454102,0.84375
1527646190008978,0.410156,-0.42041,0.842285
1527646190024979,0.387695,-0.371094,0.85498
1527646190047980,0.356934,-0.344727,0.855957
1527646190069981,0.34082,-0.328613,0.843262
1527646190084982,0.322754,-0.350586,0.848145
1527646190107983,0.331055,-0.39209,0.844727
1527646190129985,0.336914,-0.430664,0.844238
