timestamp,x,y,z
1527645841027219,0.428223,-0.616211,0.655762
1527645841050221,0.423828,-0.61084,0.658691
1527645841065222,0.427734,-0.613281,0.660645
1527645841089223,0.429199,-0.614258,0.657227
1527645841110224,0.427734,-0.605469,0.655273
1527645841125225,0.426758,-0.609863,0.658691
1527645841149226,0.427734,-0.609375,0.664063
1527645841179228,0.428711,-0.61377,0.658203
1527645841181228,0.433594,-0.612305,0.661621
1527645841201229,0.431152,-0.612305,0.657227
1527645841224231,0.428711,-0.604492,0.661621
1527645841241232,0.430664,-0.602539,0.653809
1527645841261233,0.431641,-0.604004,0.655273
1527645841305235,0.435547,-0.604004,0.655762
1527645841314236,0.430664,-0.602051,0.660645
1527645841323236,0.43457,-0.604004,0.663086
1527645841343237,0.435547,-0.608398,0.660156
1527645841359238,0.432129,-0.60498,0.662598
1527645841389240,0.432129,-0.606445,0.657227
1527645841404241,0.427734,-0.599121,0.663086
1527645841427242,0.430176,-0.602539,0.662109
1527645841449244,0.437012,-0.599609,0.663086
1527645841464244,0.437988,-0.602051,0.660645
1527645841487246,0.433594,-0.599609,0.663574
1527645841509247,0.428223,-0.594727,0.660645
1527645841524248,0.437012,-0.600586,0.657227
1527645841547249,0.440918,-0.60498,0.660156
1527645841569250,0.432129,-0.603516,0.661621
1527645841584251,0.430176,-0.598145,0.657227
1527645841607253,0.430176,-0.597168,0.655273
1527645841629254,0.431641,-0.599609,0.657715
1527645841650255,0.433105,-0.606445,0.663574
1527645841667256,0.437012,-0.604492,0.666504
1527645841689257,0.433594,-0.597656,0.663086
1527645841710258,0.433594,-0.595703,0.662598
1527645841727259,0.43457,-0.600098,0.663574
1527645841749261,0.4375,-0.601563,0.661621
1527645841770262,0.435547,-0.60498,0.660156
1527645841787263,0.429199,-0.604004,0.653809
1527645841809264,0.435059,-0.603027,0.65625
1527645841830265,0.433594,-0.605957,0.653809
1527645841847266,0.432129,-0.603516,0.65918
1527645841875268,0.433594,-0.600586,0.655762
1527645841890269,0.435059,-0.601563,0.659668
1527645841907270,0.434082,-0.599609,0.664063
1527645841929271,0.43457,-0.600586,0.663574
1527645841950272,0.434082,-0.607422,0.661621
1527645841967273,0.433105,-0.601563,0.662598
1527645841989274,0.434082,-0.603516,0.656738
1527645842010276,0.436523,-0.602051,0.657227
1527645842027277,0.434082,-0.603027,0.663574
1527645842049278,0.434082,-0.599121,0.663574
1527645842072279,0.429199,-0.603516,0.659668
1527645842077279,0.436035,-0.608398,0.662598
1527645842100281,0.434082,-0.608887,0.661133
1527645842115282,0.430176,-0.606445,0.660645
1527645842137283,0.429688,-0.606445,0.656738
1527645842160284,0.435547,-0.599609,0.664063
1527645842175285,0.44043,-0.604004,0.65332
1527645842197286,0.436523,-0.602539,0.65918
1527645842220288,0.435547,-0.603027,0.666016
1527645842235288,0.435547,-0.599121,0.662598
1527645842257290,0.432617,-0.602051,0.661621
1527645842280291,0.43457,-0.604492,0.666992
1527645842296292,0.436035,-0.608398,0.655762
1527645842317293,0.43457,-0.603027,0.655762
1527645842340294,0.43457,-0.599609,0.658691
1527645842356295,0.432617,-0.601563,0.666504
1527645842377297,0.429688,-0.603516,0.660156
1527645842400298,0.434082,-0.604004,0.664551
1527645842418299,0.430176,-0.605957,0.665039
1527645842437300,0.432617,-0.601074,0.661621
1527645842460301,0.433105,-0.601074,0.659668
1527645842476302,0.432617,-0.604492,0.660645
1527645842497303,0.432129,-0.604004,0.661621
1527645842520305,0.433105,-0.599609,0.660156
1527645842536306,0.429688,-0.602051,0.65918
1527645842557307,0.432617,-0.603516,0.655273
1527645842580308,0.425781,-0.60498,0.65918
1527645842598309,0.429199,-0.605957,0.656738
1527645842617310,0.430176,-0.60498,0.657715
1527645842640312,0.429688,-0.605469,0.661133
1527645842658313,0.433594,-0.603027,0.658691
1527645842677314,0.435547,-0.603027,0.654785
1527645842700315,0.432617,-0.608398,0.666504
1527645842717316,0.433594,-0.605957,0.662598
1527645842737317,0.434082,-0.601563,0.656738
1527645842760319,0.432129,-0.600586,0.659668
1527645842778320,0.432617,-0.602539,0.661621
1527645842797321,0.428711,-0.603516,0.657227
1527645842820322,0.43457,-0.605469,0.667969
1527645842837323,0.431641,-0.607422,0.663574
1527645842857324,0.431641,-0.610352,0.664551
1527645842880325,0.432129,-0.607422,0.655762
1527645842898326,0.44043,-0.605957,0.662109
1527645842917327,0.437988,-0.599609,0.655273
1527645842940329,0.440918,-0.601074,0.656738
1527645842957330,0.430176,-0.601563,0.662109
1527645842977331,0.4375,-0.61084,0.65918
1527645843000332,0.45459,-0.619141,0.666504
1527645843017333,0.470703,-0.615723,0.683105
1527645843037334,0.458008,-0.577637,0.686523
1527645843060336,0.45166,-0.599121,0.697266
1527645843078337,0.477539,-0.626953,0.70166
1527645843097338,0.510254,-0.592285,0.703613
1527645843120339,0.525879,-0.55957,0.71875
1527645843137340,0.493652,-0.563477,0.750488
1527645843157341,0.521973,-0.555176,0.787109
1527645843180343,0.524414,-0.52002,0.796387
1527645843197344,0.474121,-0.518555,0.79541
1527645843219345,0.395508,-0.553711,0.825195
1527645843240346,0.365723,-0.661133,0.808105
1527645843265347,0.366211,-0.716309,0.793945
1527645843279348,0.342285,-0.744629,0.800781
1527645843300349,0.299805,-0.772949,0.825684
1527645843317350,0.241211,-0.802734,0.830566
1527645843339352,0.194336,-0.802246,0.822754
1527645843360353,0.166504,-0.786621,0.825195
1527645843378354,0.118164,-0.75,0.817383
1527645843398355,0.0678711,-0.748047,0.807129
1527645843420356,0.0258789,-0.769531,0.805664
1527645843437357,0.0205078,-0.76123,0.776855
1527645843459358,-0.0351563,-0.731445,0.756348
1527645843480360,-0.0786133,-0.731445,0.719727
1527645843497361,-0.128418,-0.669922,0.673828
1527645843520362,-0.20752,-0.616211,0.640137
1527645843540363,-0.29248,-0.612305,0.597168
1527645843557364,-0.342285,-0.598145,0.552734
1527645843580365,-0.370605,-0.544434,0.549805
1527645843600367,-0.378418,-0.47168,0.532715
1527645843618368,-0.433105,-0.415039,0.490723
1527645843640369,-0.509766,-0.365723,0.466309
1527645843660370,-0.537109,-0.361328,0.463379
1527645843677371,-0.545898,-0.336914,0.462402
1527645843699372,-0.59375,-0.286133,0.448242
1527645843720373,-0.608887,-0.251953,0.442383
1527645843737374,-0.630859,-0.233398,0.442383
1527645843760376,-0.653809,-0.262695,0.452148
1527645843780377,-0.666504,-0.282227,0.458984
1527645843797378,-0.67627,-0.262207,0.479492
1527645843820379,-0.653809,-0.258301,0.487793
1527645843841380,-0.683105,-0.258789,0.507324
1527645843857381,-0.693848,-0.288574,0.541992
1527645843879383,-0.660645,-0.29834,0.598145
1527645843900384,-0.65625,-0.313965,0.589355
1527645843917385,-0.647461,-0.335938,0.638184
1527645843939386,-0.639648,-0.356934,0.641113
1527645843960387,-0.63916,-0.388184,0.723145
1527645843976388,-0.571777,-0.441406,0.765625
1527645843999389,-0.509766,-0.44873,0.76416
1527645844020391,-0.562988,-0.450684,0.739746
1527645844037392,-0.571777,-0.461426,0.772461
1527645844059393,-0.533203,-0.444336,0.772461
1527645844080394,-0.492188,-0.515625,0.778809
1527645844097395,-0.450684,-0.601563,0.769043
1527645844125397,-0.464844,-0.622559,0.766602
1527645844140397,-0.498047,-0.593262,0.744141
1527645844156398,-0.524902,-0.541992,0.70459
1527645844179400,-0.523926,-0.512695,0.688477
1527645844200401,-0.521484,-0.498047,0.683594
1527645844217402,-0.521484,-0.492676,0.675781
1527645844239403,-0.520996,-0.480469,0.687988
1527645844260404,-0.501953,-0.487305,0.710449
1527645844277405,-0.505859,-0.487305,0.705078
1527645844299407,-0.512695,-0.495605,0.699219
1527645844320408,-0.509766,-0.495605,0.68457
1527645844336409,-0.497559,-0.499512,0.677246
1527645844359410,-0.497559,-0.500977,0.680176
1527645844380411,-0.501953,-0.508789,0.691895
